batch_size,layer_number,kernel_dim,pool_dim,lr,fc1,fc2,f1_goalpost,f1_ball,f1_robot,f1_goalspot,f1_centerspot,f1_macro_avg
64,5,7,3,0.001,128,128,0.7294117647058823,0.7540983606557377,0.9386590584878745,0.5822784810126582,0.6363636363636364,0.7281622602451578
16,4,3,2,0.0001,128,128,0.5555555555555556,0.5021645021645021,0.9132290184921764,0.3790849673202614,0.39215686274509803,0.5484381812555188
16,4,3,2,0.001,128,128,0.4864864864864865,0.4773662551440329,0.9217877094972067,0.0,0.0,0.3771280902255452
16,4,3,3,0.0001,128,128,0.59375,0.5163934426229508,0.9204545454545454,0.2962962962962963,0.2978723404255319,0.5249533249598649
16,4,3,3,0.001,128,128,0.7012987012987013,0.5910931174089069,0.930635838150289,0.6422018348623854,0.36666666666666664,0.6463792316773899
16,4,7,2,0.0001,128,128,0.5816733067729084,0.4957983193277311,0.9116809116809117,0.22950819672131148,0.2727272727272727,0.49827760144602706
16,4,7,2,0.001,128,128,0.6819923371647509,0.6712328767123288,0.9255014326647565,0.6153846153846154,0.5757575757575758,0.6939737675368055
16,4,7,3,0.0001,128,128,0.6130268199233716,0.5194805194805194,0.9193776520509194,0.4827586206896552,0.42857142857142855,0.5926430081431788
16,4,7,3,0.001,128,128,0.6457399103139013,0.5944055944055944,0.9390070921985816,0.5384615384615384,0.28,0.5995228270759231
16,5,3,2,0.0001,128,128,0.5660377358490566,0.5128205128205128,0.9114285714285715,0.4678362573099415,0.36,0.5636246154816165
16,5,3,2,0.001,128,128,0.4765957446808511,0.4444444444444444,0.9002849002849003,0.0,0.0,0.36426501788203913
16,5,3,3,0.0001,128,128,0.6222222222222222,0.5108225108225108,0.9263456090651558,0.45901639344262296,0.37037037037037035,0.5777554211845765
16,5,3,3,0.001,128,128,0.5363984674329502,0.463519313304721,0.9217877094972067,0.0,0.0,0.3843410980469756
16,5,7,2,0.0001,128,128,0.5692883895131086,0.5065502183406113,0.9170182841068917,0.17699115044247787,0.2727272727272727,0.4885150630260725
16,5,7,2,0.001,128,128,0.753968253968254,0.7003610108303249,0.937950937950938,0.7255813953488373,0.4262295081967213,0.7088182212590151
16,5,7,3,0.0001,128,128,0.6832740213523132,0.5795918367346938,0.9293785310734464,0.6390041493775933,0.39215686274509803,0.644681080256629
16,5,7,3,0.001,128,128,0.7160493827160493,0.6513409961685823,0.9287749287749287,0.5444444444444444,0.5151515151515151,0.671152253451104
64,4,3,2,0.0001,128,128,0.0,0.453781512605042,0.9080779944289693,0.0,0.0,0.2723719014068023
64,4,3,2,0.001,128,128,0.5919282511210763,0.4147465437788018,0.9262865090403338,0.6153846153846154,0.3829787234042553,0.5862649285458165
64,4,3,3,0.0001,128,128,0.5048543689320388,0.4721030042918455,0.9209431345353676,0.2459016393442623,0.18181818181818182,0.4651240657843392
64,4,3,3,0.001,128,128,0.43333333333333335,0.4663677130044843,0.9258741258741259,0.32786885245901637,0.10256410256410256,0.4512016254470125
64,4,7,2,0.0001,128,128,0.7112970711297071,0.4933920704845815,0.9243697478991597,0.4772727272727273,0.391304347826087,0.5995271929224526
64,4,7,2,0.001,128,128,0.25157232704402516,0.3448275862068966,0.9234972677595629,0.0,0.0,0.30397943620209694
64,4,7,3,0.0001,128,128,0.7317073170731707,0.6666666666666666,0.9297752808988764,0.625,0.5555555555555556,0.7017409640388539
64,4,7,3,0.001,128,128,0.4574468085106383,0.3870967741935484,0.9285714285714286,0.0,0.0,0.35462300225512305
64,5,3,2,0.0001,128,128,0.6367713004484304,0.48945147679324896,0.9318497913769124,0.4457831325301205,0.4583333333333333,0.5924378068964091
64,5,3,2,0.001,128,128,0.5876288659793815,0.5365853658536586,0.923943661971831,0.4084507042253521,0.05263157894736842,0.5018480353955184
64,5,3,3,0.0001,128,128,0.6210045662100456,0.4978902953586498,0.9288702928870293,0.45977011494252873,0.43137254901960786,0.5877815636835722
64,5,3,3,0.001,128,128,0.4221105527638191,0.48717948717948717,0.9322268326417704,0.0,0.0,0.36830337451701534
64,5,7,2,0.0001,128,128,0.6825396825396826,0.4956521739130435,0.928374655647383,0.5670103092783505,0.391304347826087,0.6129762338409093
64,5,7,2,0.001,128,128,0.7527675276752768,0.4888888888888889,0.9331514324693042,0.5647058823529412,0.5517241379310345,0.6582475738634891
64,5,7,3,0.0001,128,128,0.7008547008547008,0.6666666666666666,0.925035360678925,0.6820276497695853,0.4166666666666667,0.6782502089273088
64,5,7,3,0.001,128,128,0.12403100775193798,0.4343891402714932,0.9237057220708447,0.0,0.0,0.29642517401885515
16,4,3,2,0.0001,128,128,0.4842105263157895,0.4,0.9249658935879945,0.2647058823529412,0.3673469387755102,0.48824584820644706
16,4,3,2,0.001,128,128,0.7206477732793523,0.5396825396825397,0.9302325581395349,0.5955056179775281,0.3673469387755102,0.630683085570893
16,4,3,3,0.0001,128,128,0.5161290322580645,0.42727272727272725,0.9260273972602739,0.32592592592592595,0.30434782608695654,0.49994058176078965
16,4,3,3,0.001,128,128,0.5576923076923077,0.44651162790697674,0.927891156462585,0.2900763358778626,0.36363636363636365,0.5171615583152191
16,4,7,2,0.0001,128,128,0.7280701754385965,0.4484304932735426,0.9287671232876712,0.6285714285714286,0.35555555555555557,0.6178789552253589
16,4,7,2,0.001,128,128,0.7478260869565218,0.7845659163987139,0.9426573426573427,0.6918918918918919,0.6197183098591549,0.7573319095527251
16,4,7,3,0.0001,128,128,0.5929203539823009,0.3981042654028436,0.9280868385345997,0.4093567251461988,0.35555555555555557,0.5368047477242998
16,4,7,3,0.001,128,128,0.759825327510917,0.7899686520376176,0.9391796322489392,0.686046511627907,0.6341463414634146,0.761833292977759
16,5,3,2,0.0001,128,128,0.7729083665338645,0.5606694560669456,0.928374655647383,0.680628272251309,0.4,0.6685161500999004
16,5,3,2,0.001,128,128,0.7166666666666667,0.5714285714285714,0.9390581717451524,0.5748502994011976,0.6388888888888888,0.6881785196260954
16,5,3,3,0.0001,128,128,0.773109243697479,0.5217391304347826,0.9296551724137931,0.6703910614525139,0.4727272727272727,0.6735243761451682
16,5,3,3,0.001,128,128,0.7563025210084033,0.60431654676259,0.9375866851595007,0.6178010471204188,0.5245901639344263,0.6881193927970679
16,5,7,2,0.0001,128,128,0.7096774193548387,0.599250936329588,0.9318801089918256,0.6090909090909091,0.5454545454545454,0.6790707838443415
16,5,7,2,0.001,128,128,0.753968253968254,0.6962457337883959,0.9442896935933147,0.6923076923076923,0.6233766233766234,0.7420375994068561
16,5,7,3,0.0001,128,128,0.782608695652174,0.6666666666666666,0.9284712482468443,0.6798029556650246,0.6060606060606061,0.732722034458263
16,5,7,3,0.001,128,128,0.0,0.0,0.8821292775665399,0.0,0.0,0.17642585551330797
64,4,3,2,0.0001,128,128,0.46766169154228854,0.4789915966386555,0.9209431345353676,0.15517241379310345,0.375,0.47955376730188304
64,4,3,2,0.001,128,128,0.6271186440677966,0.42990654205607476,0.9256661991584852,0.3114754098360656,0.5423728813559322,0.5673079352948709
64,4,3,3,0.0001,128,128,0.47804878048780486,0.4915254237288136,0.9232914923291492,0.22950819672131148,0.32653061224489793,0.48978090110239536
64,4,3,3,0.001,128,128,0.53,0.46551724137931033,0.9254571026722925,0.23931623931623933,0.3111111111111111,0.4942803388957907
64,4,7,2,0.0001,128,128,0.7297297297297297,0.5761316872427984,0.9342657342657342,0.4897959183673469,0.4444444444444444,0.6348735028100109
64,4,7,2,0.001,128,128,0.6374501992031872,0.5064377682403434,0.9291553133514986,0.2601626016260163,0.391304347826087,0.5449020460494265
64,4,7,3,0.0001,128,128,0.7094017094017094,0.5416666666666666,0.935933147632312,0.4864864864864865,0.5283018867924528,0.6403579793959254
64,4,7,3,0.001,128,128,0.5373134328358209,0.5603112840466926,0.9353932584269663,0.06,0.4,0.498603595061896
64,5,3,2,0.0001,128,128,0.5631067961165048,0.41509433962264153,0.9277777777777778,0.12280701754385964,0.3333333333333333,0.47242385287882344
64,5,3,2,0.001,128,128,0.7372262773722628,0.622568093385214,0.9378531073446328,0.7075471698113207,0.6,0.721038929582686
64,5,3,3,0.0001,128,128,0.4731182795698925,0.4444444444444444,0.9344490934449093,0.09615384615384616,0.2727272727272727,0.4441785872680731
64,5,3,3,0.001,128,128,0.743801652892562,0.6417910447761194,0.9410112359550562,0.6666666666666666,0.3673469387755102,0.6721235078131829
64,5,7,2,0.0001,128,128,0.7471698113207547,0.6666666666666666,0.9318497913769124,0.676923076923077,0.5185185185185185,0.7082255729611858
64,5,7,2,0.001,128,128,0.7419354838709677,0.7254237288135593,0.9387186629526463,0.6086956521739131,0.6451612903225806,0.7319869636267333
64,5,7,3,0.0001,128,128,0.649746192893401,0.7034482758620689,0.9353507565337001,0.6666666666666666,0.5862068965517241,0.7082837577015122
64,5,7,3,0.001,128,128,0.5432098765432098,0.5147679324894515,0.9346049046321526,0.16216216216216217,0.0,0.43094897516539526
16,4,3,2,0.0001,128,128,0.5192307692307693,0.4732142857142857,0.928374655647383,0.23931623931623933,0.3829787234042553,0.5086229346625866
16,4,3,2,0.001,128,128,0.4444444444444444,0.48760330578512395,0.9159663865546218,0.04,0.0,0.37760282735683803
16,4,3,3,0.0001,128,128,0.5585585585585585,0.4444444444444444,0.9220246238030095,0.2857142857142857,0.42857142857142855,0.5278626682183453
16,4,3,3,0.001,128,128,0.46766169154228854,0.5080645161290323,0.9277777777777778,0.16071428571428573,0.1,0.43284365423267684
16,4,7,2,0.0001,128,128,0.7489711934156379,0.6360153256704981,0.926896551724138,0.6736842105263158,0.59375,0.715863456267318
16,4,7,2,0.001,128,128,0.6723404255319149,0.6171875,0.9333333333333333,0.717391304347826,0.631578947368421,0.7143663021162991
16,4,7,3,0.0001,128,128,0.7755102040816326,0.5905511811023622,0.9314685314685315,0.6458333333333334,0.509090909090909,0.6904908318153538
16,4,7,3,0.001,128,128,0.7286821705426356,0.6015625,0.9307479224376731,0.631578947368421,0.6301369863013698,0.7045417053300198
16,5,3,2,0.0001,128,128,0.5858585858585859,0.5639097744360902,0.9258741258741259,0.37037037037037035,0.3181818181818182,0.5528389349441982
16,5,3,2,0.001,128,128,0.6696428571428571,0.4265402843601896,0.93646408839779,0.5179856115107914,0.22727272727272727,0.555581113736871
16,5,3,3,0.0001,128,128,0.7321428571428571,0.6030534351145038,0.926896551724138,0.5595238095238095,0.34782608695652173,0.6338885480923659
16,5,3,3,0.001,128,128,0.7136563876651982,0.582995951417004,0.9377593360995851,0.5034013605442177,0.46153846153846156,0.6398702994528934
16,5,7,2,0.0001,128,128,0.6936936936936937,0.6617647058823529,0.9363507779349364,0.6703296703296703,0.6666666666666666,0.7257611029014639
16,5,7,2,0.001,128,128,0.6916666666666667,0.5152838427947598,0.9289772727272727,0.5555555555555556,0.5625,0.6507966675488509
16,5,7,3,0.0001,128,128,0.7467811158798283,0.6172839506172839,0.9380281690140845,0.6285714285714286,0.6086956521739131,0.7078720632513077
16,5,7,3,0.001,128,128,0.7214611872146118,0.5931558935361216,0.9357541899441341,0.6745562130177515,0.5263157894736842,0.6902486546372606
